# 484.0 Entries, integral = 480.0
# x	y	dy
2.5	0.0	0.0
7.5	0.0	0.0
12.5	0.0	0.0
17.5	0.0	0.0
22.5	0.202083333333	0.0205184537537
27.5	0.2375	0.0222439130251
32.5	0.154166666667	0.017921510973
37.5	0.13125	0.0165359456942
42.5	0.110416666667	0.0151668956027
47.5	0.0708333333333	0.0121478164476
52.5	0.0458333333333	0.00977169949963
57.5	0.0166666666667	0.00589255650989
62.5	0.0125	0.0051031036308
67.5	0.00833333333333	0.00416666666667
72.5	0.00208333333333	0.00208333333333
77.5	0.00208333333333	0.00208333333333
82.5	0.0	0.0
87.5	0.00208333333333	0.00208333333333
92.5	0.00208333333333	0.00208333333333
97.5	0.00208333333333	0.00208333333333
102.5	0.00833333333333	0.00416666666667
